id,is_iceberg
5941774d,0.4484092891216278
4023181e,0.7675127387046814
b20200e4,0.6651532649993896
e7f018bb,0.993727445602417
4371c8c3,0.8056153655052185
a8d9b1fd,0.9775398969650269
29e7727e,0.03574230149388313
92a51ffb,0.9958036541938782
c769ac97,1.88873218576191e-05
aee0547d,2.6712532417150214e-06
565b28ac,4.756011140472083e-09
e04e9775,0.9442787766456604
8e8161d1,0.00029225563048385084
4cf4d256,0.8149200677871704
139e5324,0.9234533905982971
f156976f,0.012922503985464573
68a117cc,0.05991097539663315
d9aa7a56,0.010464225895702839
9005b143,0.4857705235481262
5f6d3988,0.839414119720459
9ad70954,0.3873171806335449
b9087b9e,0.2937409281730652
a39a1427,0.889732301235199
82fbe8ed,0.030262449756264687
1fae4879,1.467339302507753e-06
6dd8f13d,0.012785108759999275
bbad5958,0.03709797188639641
54527583,0.9264123439788818
be8fa29c,0.6241378784179688
81a3328f,0.9991181492805481
1a3c0ab3,0.0034200747031718493
4deeeb8b,0.9652073979377747
ac6d5632,0.7511634230613708
472dadb5,0.9848836064338684
96093f95,0.9793559908866882
f5b4e3df,0.9635074734687805
e01a3c92,0.0016551441513001919
001680af,0.9587505459785461
8e639f33,0.17675699293613434
a2c16612,0.89654141664505
a6d76474,0.0009422007133252919
19c47684,0.9845412969589233
015827b6,0.4548662006855011
7df7f7ce,0.05793061479926109
0bbf1a3f,0.984731912612915
636cfbb7,0.915621280670166
7370030a,0.9991956353187561
43aa97ad,0.010141395963728428
ba2b5e63,0.9954198598861694
dfdd335b,0.9114006161689758
e79b13dc,0.08497238904237747
dc32b195,0.8513254523277283
6d868590,0.9069218635559082
75fa59aa,0.911221444606781
ffe50836,0.9404886960983276
a7bfd784,0.9626709818840027
b3d569e3,0.0024697149638086557
6c538c5b,0.031124664470553398
5c7c15f4,0.2505243718624115
0b745139,0.21356168389320374
fd14608e,0.33561456203460693
f0bc8305,0.6762588024139404
a10ccb28,0.9977042078971863
543304c7,0.7507058382034302
6c3a4078,5.982456787023693e-05
9b73cc75,0.9243364930152893
5c6c71b1,0.009580502286553383
09ee9186,0.9472622871398926
207c35cf,0.9435691237449646
153c813e,0.006729080341756344
5605d58b,0.2452915459871292
642ca396,0.0007206467562355101
d32d72c0,0.919368326663971
16646a17,0.981593668460846
384074af,0.9312360882759094
69bf1e8c,0.8716445565223694
9e90a054,0.5860539078712463
89dbe7f7,0.9907302260398865
dbd27d22,0.9628852605819702
a2ea1561,0.620467483997345
d63402af,0.6410564184188843
1ac8bb92,0.9806588888168335
8beffca5,0.945026695728302
46741f3e,0.01455730851739645
e5ee6aa7,0.014232384040951729
5ecd892b,0.5741811990737915
69892166,0.010329507291316986
2f725a81,0.01731668971478939
810abfe4,0.16414658725261688
e6f973e6,0.9697220921516418
c60a5c46,0.23510202765464783
c42b9e08,0.8294239640235901
c3f00c23,0.9493566155433655
5307fdb8,0.9845203757286072
3e4f005e,0.001917358604259789
4a4cc2e0,0.921813428401947
9bdd88d1,8.762232937442604e-06
0d832bed,0.008363297209143639
14a134fa,0.9296799302101135
78a41676,0.02802794612944126
0bd4658e,0.9529947638511658
4a311bb0,0.9689579606056213
f939c817,0.4448951184749603
956adc4d,0.9963124394416809
f8a119f5,0.5559054017066956
61faa1ad,0.8734886646270752
6725eb3e,0.08867514878511429
17b3a8fd,0.7003586292266846
49a88dfc,0.003505693282932043
2d6ec645,0.8952006101608276
0d4d77ba,0.4706784188747406
3ee672a2,0.9988874793052673
738b41fd,0.7498174905776978
f7fb320d,0.7531097531318665
b42fad18,0.0006034588441252708
4ab8b00a,0.1939816176891327
f7870f2b,0.1132735013961792
4978666a,0.53892982006073
f1b0d6c7,0.00088620709720999
5642407f,0.02959958277642727
36d4ff92,0.9942343831062317
4139aba2,0.7892270684242249
7585ce58,0.2660612165927887
33e25984,0.9857778549194336
ac46f3c9,0.8449113965034485
fc34a5b8,0.844220757484436
85c36a8f,0.6858341693878174
b2d8a426,0.7739119529724121
13ec60d1,0.9412952065467834
9d440f42,0.9731176495552063
1c0a891e,0.42159953713417053
981c3bc3,0.9997740387916565
295604f4,0.7062220573425293
16ca16c3,0.6030225157737732
b4dda837,0.6222373247146606
88d088ef,0.006406625732779503
1b4fa160,0.9737359881401062
f371bd82,0.07954166829586029
b130a0b7,0.9980612397193909
ebf1de82,0.9758166670799255
01e651c3,0.8828437328338623
51b1fecc,0.33204248547554016
fa635a31,0.1828289031982422
97b7d789,0.03460277244448662
2f598053,0.8775152564048767
c0e3e148,0.9769481420516968
cfa175a8,0.7830619215965271
3d7e09d8,0.9918968081474304
44a13d1b,0.97596275806427
c66b0948,0.4614923894405365
976a6d64,0.002742417622357607
8bbd8909,0.9811438322067261
522890fd,0.9227688312530518
f23a3b95,0.9130030274391174
680039dc,0.7914491295814514
93028e53,0.8884170651435852
22a16932,0.1734325885772705
7d8126d2,0.023450277745723724
ba2ecd75,0.0029579773545265198
8071bdd7,0.8304076790809631
96d5aeee,1.916549081215635e-05
154be68f,0.950575590133667
d8c2bfe2,0.9778428673744202
f76d47b0,0.015645448118448257
0e781ade,0.8849640488624573
13cf6060,8.236683061113581e-05
cd99f710,0.9292193055152893
d10005bb,0.06886330991983414
3a31445f,0.9857521653175354
3157202d,0.7311831116676331
6ee64703,0.7036638855934143
e5de8685,0.15821371972560883
02cc70ba,0.049919962882995605
50984a87,0.9509578943252563
fa94957a,0.9582685232162476
eab406b4,0.6564612984657288
3ad39398,0.8230904936790466
9ecf3802,0.7218680381774902
6048ae7b,0.006556977052241564
9dc68871,0.00015782946138642728
13701465,0.14683176577091217
8d8779f3,0.981135904788971
0712f269,0.811444103717804
722c2597,0.0007399282185360789
478a2b08,0.8822889924049377
38f5fb41,0.9851868748664856
c52ad74d,0.9916515946388245
0c85fd09,1.4025787322680117e-06
f1582cba,0.9239682555198669
ff836697,0.8267781734466553
ddfe4802,0.46914514899253845
3cef3bc7,0.9752869606018066
6a21542b,0.9070655107498169
150e23c4,0.9301351308822632
078c6d99,0.8949224352836609
1dcd1dc3,0.046620987355709076
39967e45,0.16710281372070312
6b6333aa,0.014644204638898373
4ae61433,0.7427738904953003
f96362e0,0.14682252705097198
97a88aac,0.07030721753835678
427ae8ce,0.9336453080177307
209d4b15,0.059395257383584976
