id,is_iceberg
5941774d,0.0069532674
4023181e,0.6958792
b20200e4,0.00010406131
e7f018bb,0.9990308
4371c8c3,0.15006398
a8d9b1fd,0.886016
29e7727e,0.08548313
92a51ffb,0.99919385
c769ac97,1.4924283e-06
aee0547d,1.7438303e-07
565b28ac,2.0627376e-12
e04e9775,0.82391953
8e8161d1,0.0037891474
4cf4d256,0.5936138
139e5324,0.010823139
f156976f,0.013523832
68a117cc,0.028245248
d9aa7a56,0.00011188531
9005b143,0.14238214
5f6d3988,0.9804229
9ad70954,0.001696641
b9087b9e,0.08255312
a39a1427,0.3251477
82fbe8ed,0.15020204
1fae4879,2.1170024e-06
6dd8f13d,0.00024758125
bbad5958,0.035961077
54527583,0.07086523
be8fa29c,0.05645636
81a3328f,0.9995192
1a3c0ab3,1.0155046e-05
4deeeb8b,0.90851283
ac6d5632,0.20695561
472dadb5,0.25968137
96093f95,0.98500884
f5b4e3df,0.9901839
e01a3c92,1.3472267e-05
001680af,0.9369962
8e639f33,0.018814564
a2c16612,0.9789918
a6d76474,0.0006793727
19c47684,0.77242833
015827b6,0.29939726
7df7f7ce,0.0021966614
0bbf1a3f,0.97794545
636cfbb7,0.94481266
7370030a,0.99688345
43aa97ad,0.016811116
ba2b5e63,0.9907251
dfdd335b,0.715349
e79b13dc,0.060470227
dc32b195,0.8245436
6d868590,0.9805047
75fa59aa,0.00495817
ffe50836,0.567467
a7bfd784,0.97231805
b3d569e3,0.000391284
6c538c5b,0.041293703
5c7c15f4,0.00089732074
0b745139,0.0033141589
fd14608e,0.34241813
f0bc8305,0.28411323
a10ccb28,0.99941397
543304c7,0.60923433
6c3a4078,3.962331e-06
9b73cc75,0.08441277
5c6c71b1,0.026503222
09ee9186,0.5607222
207c35cf,0.68262494
153c813e,3.0270374e-05
5605d58b,0.120354496
642ca396,0.00050728716
d32d72c0,0.33482268
16646a17,0.99770075
384074af,0.6772829
69bf1e8c,0.59436154
9e90a054,0.5649737
89dbe7f7,0.99897027
dbd27d22,0.7530415
a2ea1561,0.7898019
d63402af,0.42612863
1ac8bb92,0.9987237
8beffca5,0.0031673114
46741f3e,0.00028350635
e5ee6aa7,2.9922644e-06
5ecd892b,0.3791283
69892166,0.014809122
2f725a81,0.17405346
810abfe4,0.0010475714
e6f973e6,0.9605993
c60a5c46,0.004770778
c42b9e08,0.24254031
c3f00c23,0.0067444504
5307fdb8,0.9575113
3e4f005e,0.0011747604
4a4cc2e0,0.9461428
9bdd88d1,3.7936797e-08
0d832bed,0.011731264
14a134fa,0.38045728
78a41676,0.0021019327
0bd4658e,0.12573814
4a311bb0,0.94917315
f939c817,0.025593972
956adc4d,0.99491334
f8a119f5,0.668212
61faa1ad,0.4087688
6725eb3e,4.4992175e-05
17b3a8fd,0.015929675
49a88dfc,0.00033133104
2d6ec645,0.95001006
0d4d77ba,0.1311452
3ee672a2,0.9980326
738b41fd,0.8313131
f7fb320d,0.31473652
