id,is_iceberg
5941774d,0.0077735716
4023181e,0.6270321
b20200e4,0.00014729939
e7f018bb,0.9978441
4371c8c3,0.00021778168
a8d9b1fd,0.98516893
29e7727e,0.007602091
92a51ffb,0.99926966
c769ac97,2.6381613e-06
aee0547d,6.4696553e-07
565b28ac,1.88149e-11
e04e9775,0.102378875
8e8161d1,0.0016760998
4cf4d256,0.14838657
139e5324,0.01106141
f156976f,0.0010127102
68a117cc,0.053728133
d9aa7a56,0.00012348568
9005b143,0.7031854
5f6d3988,0.9757984
9ad70954,9.212354e-06
b9087b9e,0.09751621
a39a1427,0.95566595
82fbe8ed,0.040627822
1fae4879,3.1686366e-07
6dd8f13d,4.958811e-08
bbad5958,0.040253054
54527583,0.33719453
be8fa29c,0.0029763132
81a3328f,0.9980398
1a3c0ab3,1.4818057e-06
4deeeb8b,0.9822296
ac6d5632,0.58482677
472dadb5,0.31265277
96093f95,0.9721237
f5b4e3df,0.96464026
e01a3c92,4.852684e-06
001680af,0.083579935
8e639f33,0.008078734
a2c16612,0.98139405
a6d76474,7.2796975e-05
19c47684,0.94514066
015827b6,0.09456346
7df7f7ce,0.0019328895
0bbf1a3f,0.9937231
636cfbb7,0.8957688
7370030a,0.99954396
43aa97ad,0.0023915314
ba2b5e63,0.9981927
dfdd335b,0.9667701
e79b13dc,0.0061168126
dc32b195,0.7736292
6d868590,0.98009264
75fa59aa,0.00458287
ffe50836,0.85909986
a7bfd784,0.9904184
b3d569e3,0.00023925828
6c538c5b,0.0375635
5c7c15f4,0.001094064
0b745139,0.0008486909
fd14608e,0.35179955
f0bc8305,0.07257104
a10ccb28,0.99944
543304c7,0.95411515
6c3a4078,0.00010632883
9b73cc75,0.07037682
5c6c71b1,0.039808176
09ee9186,0.5847997
207c35cf,0.5614
153c813e,8.362554e-06
5605d58b,0.75419974
642ca396,0.00019359267
d32d72c0,0.05211796
16646a17,0.9941485
384074af,0.66925234
69bf1e8c,0.0625646
9e90a054,0.8779244
89dbe7f7,0.99942726
dbd27d22,0.9693563
a2ea1561,0.38659263
d63402af,0.053343534
1ac8bb92,0.99489695
8beffca5,0.0032507698
46741f3e,0.0018177836
e5ee6aa7,3.3360612e-07
5ecd892b,0.67443085
69892166,0.04004826
2f725a81,0.11845476
810abfe4,4.5788234e-05
e6f973e6,0.74486613
c60a5c46,0.0018721077
c42b9e08,0.8588927
c3f00c23,0.0119738905
5307fdb8,0.9884384
