id,is_iceberg
5941774d,0.002723392
4023181e,0.91662896
b20200e4,0.006332138
e7f018bb,0.9997932
4371c8c3,0.0008673755
a8d9b1fd,0.99666625
29e7727e,0.01505367
92a51ffb,0.99950933
c769ac97,1.0051263e-05
aee0547d,1.6861874e-06
565b28ac,3.90399e-11
e04e9775,0.72915906
8e8161d1,0.0046730014
4cf4d256,0.9276693
139e5324,0.6280536
f156976f,0.00077433017
68a117cc,0.56050915
d9aa7a56,0.00011488299
9005b143,0.95183486
5f6d3988,0.9976674
9ad70954,0.0011347801
b9087b9e,0.018326668
a39a1427,0.98536503
82fbe8ed,0.06723494
1fae4879,1.0508237e-06
6dd8f13d,8.564904e-05
bbad5958,0.09245061
54527583,0.12245568
be8fa29c,0.62996614
81a3328f,0.99971145
1a3c0ab3,0.00026983907
4deeeb8b,0.97951585
ac6d5632,0.7368019
472dadb5,0.9805753
96093f95,0.9926171
f5b4e3df,0.99836403
e01a3c92,9.836641e-05
001680af,0.9357946
8e639f33,0.05383428
a2c16612,0.9558098
a6d76474,0.0014722579
19c47684,0.9612985
015827b6,0.14198858
7df7f7ce,0.09893648
0bbf1a3f,0.9919448
636cfbb7,0.8184705
7370030a,0.99951935
43aa97ad,0.3258148
ba2b5e63,0.9979825
dfdd335b,0.96363354
e79b13dc,0.4323423
dc32b195,0.9623552
6d868590,0.9958185
75fa59aa,0.33000094
ffe50836,0.9767427
a7bfd784,0.99395716
b3d569e3,0.00051555736
6c538c5b,0.038175683
5c7c15f4,0.016662266
0b745139,0.18256404
fd14608e,0.8118837
f0bc8305,0.5127677
a10ccb28,0.9997521
543304c7,0.8993852
6c3a4078,0.00014393989
9b73cc75,0.9068887
5c6c71b1,0.28026104
09ee9186,0.9742191
207c35cf,0.9008689
153c813e,0.010066012
5605d58b,0.7713625
642ca396,0.011271529
d32d72c0,0.2637562
16646a17,0.99719393
384074af,0.978547
69bf1e8c,0.8310999
9e90a054,0.88458544
89dbe7f7,0.9996445
dbd27d22,0.99410886
a2ea1561,0.83800334
d63402af,0.682274
1ac8bb92,0.99885535
8beffca5,0.07535944
46741f3e,0.008352748
e5ee6aa7,8.22248e-05
5ecd892b,0.65700936
69892166,0.06311594
2f725a81,0.9698202
810abfe4,0.0011234174
e6f973e6,0.9284975
c60a5c46,0.027940666
c42b9e08,0.98887116
c3f00c23,0.49711978
5307fdb8,0.99226403
3e4f005e,0.00035694533
4a4cc2e0,0.99295336
9bdd88d1,2.213967e-09
0d832bed,0.034602143
14a134fa,0.9899193
78a41676,0.058007676
0bd4658e,0.574754
4a311bb0,0.98881066
f939c817,0.5014573
956adc4d,0.9994412
f8a119f5,0.84202886
61faa1ad,0.8636868
6725eb3e,0.0035860373
17b3a8fd,0.44150883
49a88dfc,0.0012162986
2d6ec645,0.97892874
0d4d77ba,0.7623311
3ee672a2,0.999776
738b41fd,0.7969049
f7fb320d,0.8705812
b42fad18,0.024209235
4ab8b00a,0.6539614
f7870f2b,0.62751853
4978666a,0.9378978
f1b0d6c7,1.3460111e-06
5642407f,0.0067302245
36d4ff92,0.98559463
4139aba2,0.8484109
7585ce58,0.15755863
33e25984,0.9994757
ac46f3c9,0.01157535
fc34a5b8,0.5007019
85c36a8f,0.713608
b2d8a426,0.33165762
13ec60d1,0.9633602
9d440f42,0.95794153
1c0a891e,0.67791766
981c3bc3,0.9995552
295604f4,0.8939493
16ca16c3,0.25909874
b4dda837,0.95080477
88d088ef,0.059940528
