id,is_iceberg
5941774d,0.003964203
4023181e,0.88574
b20200e4,0.9463973
e7f018bb,0.99956995
4371c8c3,0.06634718
a8d9b1fd,0.9953199
29e7727e,0.05003913
92a51ffb,0.99957806
c769ac97,0.0005242015
aee0547d,6.0554565e-05
565b28ac,1.4776074e-06
e04e9775,0.93443334
8e8161d1,0.0014282796
4cf4d256,0.8569399
139e5324,0.98438615
f156976f,0.0065740217
68a117cc,0.83628774
d9aa7a56,0.19357671
9005b143,0.9837246
5f6d3988,0.9938945
9ad70954,0.006228382
b9087b9e,0.21274485
a39a1427,0.98977846
82fbe8ed,0.16893211
1fae4879,0.00048868504
6dd8f13d,0.0010799727
bbad5958,0.05084945
54527583,0.9874514
be8fa29c,0.28849658
81a3328f,0.9995652
1a3c0ab3,0.008108961
4deeeb8b,0.99339044
ac6d5632,0.93202955
472dadb5,0.99875736
96093f95,0.995795
f5b4e3df,0.990575
e01a3c92,0.002519412
001680af,0.97649676
8e639f33,0.032781098
a2c16612,0.9785768
a6d76474,0.01642298
19c47684,0.98809195
015827b6,0.21464056
7df7f7ce,0.914402
0bbf1a3f,0.9980842
636cfbb7,0.90162915
7370030a,0.9999348
43aa97ad,0.7762331
ba2b5e63,0.9995753
dfdd335b,0.98998475
e79b13dc,0.80006695
dc32b195,0.99189794
6d868590,0.9991323
75fa59aa,0.97960013
ffe50836,0.99637944
a7bfd784,0.9996893
b3d569e3,0.0024680446
6c538c5b,0.14631297
5c7c15f4,0.8598643
0b745139,0.8751943
fd14608e,0.8723505
f0bc8305,0.35047308
a10ccb28,0.9998771
543304c7,0.90851283
6c3a4078,0.0014303315
9b73cc75,0.8274695
5c6c71b1,0.29664132
09ee9186,0.9875674
207c35cf,0.94322187
153c813e,0.517646
5605d58b,0.8686627
642ca396,0.009367064
d32d72c0,0.63685197
16646a17,0.9869589
384074af,0.99622154
69bf1e8c,0.6979273
9e90a054,0.9839811
89dbe7f7,0.99998784
dbd27d22,0.9970985
a2ea1561,0.9201165
d63402af,0.6985334
1ac8bb92,0.9981487
8beffca5,0.9501
46741f3e,0.06899189
e5ee6aa7,0.0034488684
5ecd892b,0.6036263
69892166,0.061047114
2f725a81,0.7314963
810abfe4,0.25786385
e6f973e6,0.9895873
c60a5c46,0.42341614
c42b9e08,0.92093205
c3f00c23,0.97254026
5307fdb8,0.9222919
3e4f005e,0.008602847
4a4cc2e0,0.9908592
9bdd88d1,2.4077613e-05
0d832bed,0.0421389
14a134fa,0.99384236
78a41676,0.7539543
0bd4658e,0.7474491
4a311bb0,0.99764484
f939c817,0.85647374
956adc4d,0.99752325
f8a119f5,0.8168882
61faa1ad,0.9687761
6725eb3e,0.2262977
17b3a8fd,0.98672813
49a88dfc,0.038955115
2d6ec645,0.9886656
0d4d77ba,0.9244583
3ee672a2,0.9994387
738b41fd,0.47095758
f7fb320d,0.97713965
b42fad18,0.03297843
4ab8b00a,0.85607344
f7870f2b,0.81027126
4978666a,0.9896353
f1b0d6c7,0.00018768894
5642407f,0.016229965
36d4ff92,0.9158024
4139aba2,0.91589916
7585ce58,0.5529231
33e25984,0.9923375
ac46f3c9,0.07904003
fc34a5b8,0.7124353
85c36a8f,0.85980713
b2d8a426,0.3223629
13ec60d1,0.9675964
9d440f42,0.9961348
1c0a891e,0.7926772
981c3bc3,0.99972945
295604f4,0.7664524
16ca16c3,0.98574114
b4dda837,0.8743825
88d088ef,0.09647058
1b4fa160,0.99669975
f371bd82,0.013515086
b130a0b7,0.9999032
ebf1de82,0.99674153
01e651c3,0.025774844
51b1fecc,0.9505967
fa635a31,0.027689796
97b7d789,0.47761542
2f598053,0.008579428
c0e3e148,0.9875687
cfa175a8,0.8113935
3d7e09d8,0.9947841
44a13d1b,0.92173135
c66b0948,0.80620795
976a6d64,0.002079531
8bbd8909,0.9987764
522890fd,0.7001265
f23a3b95,0.96667653
680039dc,0.81064016
93028e53,0.96609014
22a16932,0.9049763
7d8126d2,0.020234955
ba2ecd75,0.0010048369
8071bdd7,0.6683331
96d5aeee,3.940928e-05
154be68f,0.99211735
d8c2bfe2,0.9992415
f76d47b0,0.84475124
0e781ade,0.9948654
13cf6060,0.04941279
cd99f710,0.9123984
d10005bb,0.0002600723
3a31445f,0.9988513
3157202d,0.9909071
6ee64703,0.9970883
e5de8685,0.4643336
02cc70ba,0.012198495
50984a87,0.98447555
fa94957a,0.9996394
eab406b4,0.93347275
3ad39398,0.6855452
9ecf3802,0.15961862
6048ae7b,0.007171493
9dc68871,5.9132813e-05
13701465,0.5550151
8d8779f3,0.9682968
0712f269,0.43648455
722c2597,0.0038150414
478a2b08,0.996869
38f5fb41,0.9970367
c52ad74d,0.9998801
0c85fd09,7.887122e-05
f1582cba,0.99351007
ff836697,0.9949467
ddfe4802,0.026417697
3cef3bc7,0.9994863
6a21542b,0.9782496
150e23c4,0.9997545
078c6d99,0.9790309
1dcd1dc3,0.678433
39967e45,0.87072396
